"","Species","Year","Month","Day","Region","Location","Site","Lat","Lon","Sector","CaptureMeth","TL","TL10","TL20","TL50","Age","AgeClass"
"2851","King Wrasse",2006,9,20,"Jurien","Green Head","#477 6m",NA,NA,"Research","LINE",124,120,120,100,2.539726027,2
"2852","King Wrasse",2006,10,6,"Metro","Perth","shag rock",NA,NA,"Research","LINE",193,190,180,150,2.539726027,2
"2853","King Wrasse",2006,10,6,"Metro","Perth","shag rock",NA,NA,"Research","LINE",184,180,180,150,2.539726027,2
"2854","King Wrasse",2006,10,9,"Jurien","Jurien","Booka ",NA,NA,"Research","LINE",155,150,140,150,2.539726027,2
"2855","King Wrasse",2006,10,9,"Jurien","Jurien","Booka ",NA,NA,"Research","LINE",149,140,140,100,2.539726027,2
"2856","King Wrasse",2006,10,10,"Jurien","Jurien","Booka ",NA,NA,"Research","LINE",150,150,140,150,2.605479452,2
"2857","King Wrasse",2006,10,10,"Jurien","Jurien","Booka ",NA,NA,"Research","LINE",148,140,140,100,2.605479452,2
"2858","King Wrasse",2005,10,13,"Jurien","Jurien","NHSC",NA,NA,"Research","LINE",178,170,160,150,2.605479452,2
"2859","King Wrasse",2005,10,26,"Jurien","Jurien","boli",NA,NA,"Research","LINE",130,130,120,100,2.61369863,2
"2860","King Wrasse",2005,10,26,"Jurien","Jurien","boli",NA,NA,"Research","LINE",160,160,160,150,2.61369863,2
"2861","King Wrasse",2005,10,26,"Jurien","Jurien","boli",NA,NA,"Research","LINE",159,150,140,150,2.61369863,2
"2862","King Wrasse",2006,10,27,"Jurien","Jurien","Booka ",NA,NA,"Research","LINE",149,140,140,100,2.621917808,2
"2863","King Wrasse",2006,10,28,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",142,140,140,100,2.621917808,2
"2864","King Wrasse",2005,11,1,"Jurien","Jurien","boli",NA,NA,"Research","LINE",194,190,180,150,2.64109589,2
"2865","King Wrasse",2005,11,2,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",166,160,160,150,2.64109589,2
"2866","King Wrasse",2006,11,2,"Jurien","Jurien","JC13",-30.32908333,114.9877167,"Research","LINE",166,160,160,150,2.643835616,2
"2867","King Wrasse",2005,11,3,"Jurien","Jurien","JC19",-30.43735,115.0355333,"Research","LINE",170,170,160,150,2.643835616,2
"2868","King Wrasse",2005,11,22,"Jurien","Green Head","JC5",-30.13035,114.9684667,"Research","LINE",171,170,160,150,2.673972603,2
"2869","King Wrasse",2006,11,26,"Jurien","Green Head","JC1",-30.07931667,114.9678,"Research","LINE",128,120,120,100,2.673972603,2
"2870","King Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",142,140,140,100,2.731506849,2
"2871","King Wrasse",2005,12,7,"Jurien","Jurien","booker sanct",NA,NA,"Research","LINE",178,170,160,150,2.75890411,2
"2872","King Wrasse",2005,12,7,"Jurien","Jurien","booker sanct",NA,NA,"Research","LINE",177,170,160,150,2.75890411,2
"2873","King Wrasse",2005,12,7,"Jurien","Jurien","booker sanct",NA,NA,"Research","LINE",197,190,180,150,2.75890411,2
"2874","King Wrasse",2006,12,11,"Jurien","Green Head","JC28",-30.13451667,114.9677167,"Research","LINE",206,200,200,200,2.75890411,2
"2875","King Wrasse",2006,12,14,"Jurien","Green Head","JC4",-30.12615,114.9370167,"Research","LINE",132,130,120,100,2.75890411,2
"2876","King Wrasse",2006,1,14,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",142,140,140,100,2.81369863,2
"2877","King Wrasse",2006,1,14,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",147,140,140,100,2.821917808,2
"2878","King Wrasse",2006,1,15,"Jurien","Jurien","JC17",-30.4214,115.0019333,"Research","LINE",202,200,200,200,2.838356164,2
"2879","King Wrasse",2006,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",190,190,180,150,2.854794521,2
"2880","King Wrasse",2006,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",204,200,200,200,2.854794521,2
"2881","King Wrasse",2006,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",194,190,180,150,2.854794521,2
"2882","King Wrasse",2006,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",185,180,180,150,2.854794521,2
"2883","King Wrasse",2007,1,25,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",195,190,180,150,2.854794521,2
"2884","King Wrasse",2007,1,25,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",156,150,140,150,2.854794521,2
"2885","King Wrasse",2005,1,28,"Jurien","Jurien","boli",NA,NA,"Research","LINE",175,170,160,150,2.860273973,2
"2886","King Wrasse",2005,1,30,"Jurien","Jurien","escp",NA,NA,"Research","LINE",175,170,160,150,2.863013699,2
"2887","King Wrasse",2005,1,30,"Jurien","Jurien","escp",NA,NA,"Research","LINE",186,180,180,150,2.868493151,2
"2888","King Wrasse",2005,2,2,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",203,200,200,200,2.887671233,2
"2889","King Wrasse",2005,2,2,"Jurien","Green Head","fis1",NA,NA,"Research","LINE",194,190,180,150,2.893150685,2
"2890","King Wrasse",2005,2,2,"Jurien","Green Head","fis1",NA,NA,"Research","LINE",184,180,180,150,2.898630137,2
"2891","King Wrasse",2005,2,2,"Jurien","Green Head","fis1",NA,NA,"Research","LINE",173,170,160,150,2.901369863,2
"2892","King Wrasse",2006,2,2,"Jurien","Jurien","312",-30.07461667,114.9289333,"Research","LINE",140,140,140,100,2.901369863,2
"2893","King Wrasse",2006,2,2,"Jurien","Jurien","312",-30.07461667,114.9289333,"Research","LINE",146,140,140,100,2.904109589,2
"2894","King Wrasse",2006,2,6,"Jurien","Green Head","FI22m",NA,NA,"Research","LINE",175,170,160,150,2.904109589,2
"2895","King Wrasse",2006,2,6,"Jurien","Green Head","325",NA,NA,"Research","LINE",205,200,200,200,2.904109589,2
"2896","King Wrasse",2006,2,6,"Jurien","Green Head","325",NA,NA,"Research","LINE",184,180,180,150,2.906849315,2
"2897","King Wrasse",2006,2,6,"Jurien","Green Head","325",NA,NA,"Research","LINE",183,180,180,150,2.906849315,2
"2898","King Wrasse",2006,2,7,"Jurien","Green Head","FI12.5m",NA,NA,"Research","LINE",174,170,160,150,2.906849315,2
"2899","King Wrasse",2006,2,14,"Metro","Perth","nmol",NA,NA,"Research","LINE",245,240,240,200,2.906849315,2
"2900","King Wrasse",2005,2,21,"Metro","Perth","nthmo",NA,NA,"Research","LINE",194,190,180,150,2.906849315,2
"2901","King Wrasse",2005,2,21,"Metro","Perth","nthmo",NA,NA,"Research","LINE",234,230,220,200,2.906849315,2
"2902","King Wrasse",2005,2,21,"Metro","Perth","nthmo",NA,NA,"Research","LINE",254,250,240,250,2.906849315,2
"2903","King Wrasse",2005,2,21,"Metro","Perth","nthmo",NA,NA,"Research","LINE",251,250,240,250,2.909589041,2
"2904","King Wrasse",2007,2,27,"Metro","Perth","Murray reefs",NA,NA,"Research","LINE",192,190,180,150,2.909589041,2
"2905","King Wrasse",2007,2,27,"Metro","Perth","Murray reefs",NA,NA,"Research","LINE",231,230,220,200,2.909589041,2
"2906","King Wrasse",2007,2,27,"Metro","Perth","Murray reefs",NA,NA,"Research","LINE",226,220,220,200,2.909589041,2
"2907","King Wrasse",2006,3,7,"Jurien","Jurien","JBOP",NA,NA,"Research","LINE",237,230,220,200,2.934246575,2
"2908","King Wrasse",2006,3,8,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",154,150,140,150,2.934246575,2
"2909","King Wrasse",2006,3,8,"Jurien","Green Head","402",-30.08116667,114.9308667,"Research","LINE",142,140,140,100,2.939726027,2
"2910","King Wrasse",2006,3,8,"Jurien","Green Head","403",-30.09263333,114.9412833,"Research","LINE",152,150,140,150,2.939726027,2
"2911","King Wrasse",2006,3,8,"Jurien","Green Head","403",-30.09263333,114.9412833,"Research","LINE",163,160,160,150,2.942465753,2
"2912","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",166,160,160,150,2.942465753,2
"2913","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",165,160,160,150,2.945205479,2
"2914","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",179,170,160,150,2.945205479,2
"2915","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",125,120,120,100,2.947945205,2
"2916","King Wrasse",2006,3,9,"Jurien","Jurien","201",-30.2652,114.9846667,"Research","LINE",159,150,140,150,3.005479452,3
"2917","King Wrasse",2006,3,9,"Jurien","Jurien","201",-30.2652,114.9846667,"Research","LINE",192,190,180,150,3.008219178,3
"2918","King Wrasse",2006,3,10,"Jurien","Jurien","JC12",-30.31781667,114.97045,"Research","LINE",181,180,180,150,3.008219178,3
"2919","King Wrasse",2006,3,27,"Metro","Perth","nessie",NA,NA,"Research","LINE",254,250,240,250,3.010958904,3
"2920","King Wrasse",2006,3,27,"Metro","Perth","nessie",NA,NA,"Research","LINE",260,260,260,250,3.019178082,3
"2921","King Wrasse",2006,3,27,"Metro","Perth","nessie",NA,NA,"Research","LINE",280,280,280,250,3.019178082,3
"2922","King Wrasse",2006,3,27,"Metro","Perth","nessie",NA,NA,"Research","LINE",256,250,240,250,3.019178082,3
"2923","King Wrasse",2006,3,27,"Metro","Perth","nessie",NA,NA,"Research","LINE",329,320,320,300,3.019178082,3
"2924","King Wrasse",2007,3,30,"Jurien","Green Head","#597",NA,NA,"Research","LINE",151,150,140,150,3.019178082,3
"2925","King Wrasse",2005,4,5,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",169,160,160,150,3.019178082,3
"2926","King Wrasse",2006,4,6,"Jurien","Jurien","357",-30.31153333,114.9656167,"Research","LINE",203,200,200,200,3.019178082,3
"2927","King Wrasse",2007,4,12,"Jurien","Jurien","JC12",-30.31781667,114.97045,"Research","LINE",160,160,160,150,3.024657534,3
"2928","King Wrasse",2007,4,14,"Jurien","Jurien","JC16",-30.34538333,115.0375167,"Research","LINE",214,210,200,200,3.049315068,3
"2929","King Wrasse",2007,4,14,"Jurien","Jurien","JC16",-30.34538333,115.0375167,"Research","LINE",217,210,200,200,3.049315068,3
"2930","King Wrasse",2005,4,17,"Jurien","Jurien","JS2",-20.33548333,115.00365,"Research","LINE",202,200,200,200,3.082191781,3
"2931","King Wrasse",2006,4,24,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",175,170,160,150,3.082191781,3
"2932","King Wrasse",2006,4,24,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",204,200,200,200,3.084931507,3
"2933","King Wrasse",2006,4,24,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",205,200,200,200,3.087671233,3
"2934","King Wrasse",2005,4,26,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",178,170,160,150,3.112328767,3
"2935","King Wrasse",2005,4,26,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",176,170,160,150,3.134246575,3
"2936","King Wrasse",2005,4,26,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",178,170,160,150,3.150684932,3
"2937","King Wrasse",2006,4,28,"Jurien","Jurien","JC19",-30.43735,115.0355333,"Research","LINE",235,230,220,200,3.150684932,3
"2938","King Wrasse",2006,4,29,"Jurien","Green Head","320",NA,NA,"Research","LINE",224,220,220,200,3.15890411,3
"2939","King Wrasse",2006,4,30,"Jurien","Green Head","JC3",-30.12038333,114.95365,"Research","LINE",230,230,220,200,3.18630137,3
"2940","King Wrasse",2005,5,1,"Jurien","Jurien","ntht",NA,NA,"Research","LINE",180,180,180,150,3.224657534,3
"2941","King Wrasse",2006,5,1,"Jurien","Green Head","JC29",-30.13761667,114.9921167,"Research","LINE",229,220,220,200,3.235616438,3
"2942","King Wrasse",2006,5,1,"Jurien","Green Head","JC30",NA,NA,"Research","LINE",224,220,220,200,3.290410959,3
"2943","King Wrasse",2006,5,1,"Jurien","Green Head","JC31",-30.07658333,114.9217833,"Research","LINE",204,200,200,200,3.298630137,3
"2944","King Wrasse",2006,5,2,"Jurien","Green Head","JC1",-30.07931667,114.9678,"Research","LINE",222,220,220,200,3.301369863,3
"2945","King Wrasse",2006,5,2,"Jurien","Green Head","JC1",-30.07931667,114.9678,"Research","LINE",194,190,180,150,3.301369863,3
"2946","King Wrasse",2006,5,2,"Jurien","Green Head","425",-30.08911667,114.9538,"Research","LINE",201,200,200,200,3.350684932,3
"2947","King Wrasse",2006,5,2,"Jurien","Green Head","425",-30.08911667,114.9538,"Research","LINE",160,160,160,150,3.353424658,3
"2948","King Wrasse",2005,5,6,"Jurien","Green Head","175",-30.10328333,114.96515,"Research","LINE",210,210,200,200,3.4,3
"2949","King Wrasse",2007,5,10,"Jurien","Jurien","JC15",-30.33548333,115.00365,"Research","LINE",230,230,220,200,3.4,3
"2950","King Wrasse",2007,5,10,"Jurien","Jurien","JC15",-30.33548333,115.00365,"Research","LINE",219,210,200,200,3.405479452,3
"2951","King Wrasse",2007,5,10,"Jurien","Jurien","JC15",-30.33548333,115.00365,"Research","LINE",222,220,220,200,3.41369863,3
"2952","King Wrasse",2007,5,10,"Jurien","Jurien","JC15",-30.33548333,115.00365,"Research","LINE",205,200,200,200,3.41369863,3
"2953","King Wrasse",2007,5,10,"Jurien","Jurien","JC15",-30.33548333,115.00365,"Research","LINE",195,190,180,150,3.41369863,3
"2954","King Wrasse",2007,5,10,"Jurien","Jurien","JC15",-30.33548333,115.00365,"Research","LINE",206,200,200,200,3.41369863,3
"2955","King Wrasse",2007,5,10,"Jurien","Jurien","JC15",-30.33548333,115.00365,"Research","LINE",182,180,180,150,3.41369863,3
"2956","King Wrasse",2006,5,11,"Jurien","Green Head","343",-30.16545,114.9399167,"Research","LINE",205,200,200,200,3.41369863,3
"2957","King Wrasse",2006,5,11,"Jurien","Green Head","343",-30.16545,114.9399167,"Research","LINE",205,200,200,200,3.416438356,3
"2958","King Wrasse",2007,5,11,"Jurien","Green Head","JC6",-30.13401667,114.9489167,"Research","LINE",242,240,240,200,3.416438356,3
"2959","King Wrasse",2007,5,11,"Jurien","Green Head","JC6",-30.13401667,114.9489167,"Research","LINE",231,230,220,200,3.416438356,3
"2960","King Wrasse",2007,5,11,"Jurien","Green Head","JC6",-30.13401667,114.9489167,"Research","LINE",218,210,200,200,3.44109589,3
"2961","King Wrasse",2007,5,11,"Jurien","Green Head","JC6",-30.13401667,114.9489167,"Research","LINE",195,190,180,150,3.44109589,3
"2962","King Wrasse",2006,5,13,"Jurien","Green Head","JC5",-30.13035,114.9684667,"Research","LINE",194,190,180,150,3.452054795,3
"2963","King Wrasse",2006,5,13,"Jurien","Green Head","JC5",-30.13035,114.9684667,"Research","LINE",235,230,220,200,3.460273973,3
"2964","King Wrasse",2007,5,14,"Jurien","Green Head","JC1",-30.07931667,114.9678,"Research","LINE",195,190,180,150,3.460273973,3
"2965","King Wrasse",2007,5,14,"Jurien","Green Head","JC32",-30.07616667,114.9593667,"Research","LINE",139,130,120,100,3.460273973,3
"2966","King Wrasse",2007,5,15,"Jurien","Green Head","JC2",-30.10328333,114.96515,"Research","LINE",214,210,200,200,3.463013699,3
"2967","King Wrasse",2007,5,15,"Jurien","Green Head","JC2",-30.10328333,114.96515,"Research","LINE",200,200,200,200,3.471232877,3
"2968","King Wrasse",2006,5,16,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",205,200,200,200,3.471232877,3
"2969","King Wrasse",2006,6,3,"Jurien","Green Head","438",-30.16013333,114.9570667,"Research","LINE",190,190,180,150,3.498630137,3
"2970","King Wrasse",2007,6,4,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",172,170,160,150,3.498630137,3
"2971","King Wrasse",2006,6,7,"Jurien","Jurien","JC18",-30.44171667,114.9984333,"Research","LINE",178,170,160,150,3.498630137,3
"2972","King Wrasse",2006,6,7,"Jurien","Jurien","JC18",-30.44171667,114.9984333,"Research","LINE",212,210,200,200,3.509589041,3
"2973","King Wrasse",2006,6,7,"Jurien","Jurien","JC18",-30.44171667,114.9984333,"Research","LINE",200,200,200,200,3.509589041,3
"2974","King Wrasse",2006,6,9,"Jurien","Jurien","#460",NA,NA,"Research","LINE",181,180,180,150,3.605479452,3
"2975","King Wrasse",2007,6,18,"Jurien","Green Head","JC31",-30.07658333,114.9217833,"Research","LINE",221,220,220,200,3.619178082,3
"2976","King Wrasse",2006,6,30,"Jurien","Jurien","SE essex",NA,NA,"Research","LINE",255,250,240,250,3.621917808,3
"2977","King Wrasse",2006,6,30,"Jurien","Jurien","SE essex",NA,NA,"Research","LINE",246,240,240,200,3.64109589,3
"2978","King Wrasse",2006,6,30,"Jurien","Jurien","SE essex",NA,NA,"Research","LINE",256,250,240,250,3.64109589,3
"2979","King Wrasse",2006,6,30,"Jurien","Jurien","SE essex",NA,NA,"Research","LINE",206,200,200,200,3.64109589,3
"2980","King Wrasse",2006,7,1,"Jurien","Green Head","Ghsanct",NA,NA,"Research","LINE",218,210,200,200,3.64109589,3
"2981","King Wrasse",2006,7,2,"Jurien","Green Head","JC6",-30.13401667,114.9489167,"Research","LINE",240,240,240,200,3.64109589,3
"2982","King Wrasse",2006,7,2,"Jurien","Green Head","JC6",-30.13401667,114.9489167,"Research","LINE",257,250,240,250,3.64109589,3
"2983","King Wrasse",2005,7,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",156,150,140,150,3.64109589,3
"2984","King Wrasse",2006,7,19,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",196,190,180,150,3.643835616,3
"2985","King Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",185,180,180,150,3.652054795,3
"2986","King Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",213,210,200,200,3.652054795,3
"2987","King Wrasse",2005,7,26,"Jurien","Jurien","EB5",-30.32908333,114.9877167,"Research","LINE",200,200,200,200,3.652054795,3
"2988","King Wrasse",2005,7,28,"Jurien","Jurien","favi",NA,NA,"Research","LINE",221,220,220,200,3.654794521,3
"2989","King Wrasse",2005,8,8,"Jurien","Jurien","BOSC",NA,NA,"Research","LINE",262,260,260,250,3.654794521,3
"2990","King Wrasse",2005,8,9,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",172,170,160,150,3.654794521,3
"2991","King Wrasse",2005,8,22,"Jurien","Jurien","eb5i",NA,NA,"Research","LINE",228,220,220,200,3.654794521,3
"2992","King Wrasse",2005,8,22,"Jurien","Jurien","eb5i",NA,NA,"Research","LINE",219,210,200,200,3.657534247,3
"2993","King Wrasse",2005,8,22,"Jurien","Jurien","eb5i",NA,NA,"Research","LINE",226,220,220,200,3.657534247,3
"2994","King Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",150,150,140,150,3.657534247,3
"2995","King Wrasse",2005,8,26,"Jurien","Green Head","JC2",-30.10328333,114.96515,"Research","LINE",228,220,220,200,3.657534247,3
"2996","King Wrasse",2005,9,16,"Jurien","Jurien","NHSC",NA,NA,"Research","LINE",285,280,280,250,3.657534247,3
"2997","King Wrasse",2006,9,19,"Jurien","Jurien","NE  JC14",NA,NA,"Research","LINE",232,230,220,200,3.657534247,3
"2998","King Wrasse",2006,9,20,"Jurien","Green Head","#477 6m",NA,NA,"Research","LINE",192,190,180,150,3.657534247,3
"2999","King Wrasse",2006,9,20,"Jurien","Green Head","120m w JC1 5m",NA,NA,"Research","LINE",211,210,200,200,3.657534247,3
"3000","King Wrasse",2006,10,6,"Metro","Perth","shag rock",NA,NA,"Research","LINE",215,210,200,200,3.657534247,3
"3001","King Wrasse",2006,10,8,"Jurien","Jurien","JC14",-30.32965,115.0022667,"Research","LINE",194,190,180,150,3.657534247,3
"3002","King Wrasse",2006,10,8,"Jurien","Jurien","JC14",-30.32965,115.0022667,"Research","LINE",217,210,200,200,3.657534247,3
"3003","King Wrasse",2006,10,8,"Jurien","Jurien","JC14",-30.32965,115.0022667,"Research","LINE",218,210,200,200,3.663013699,3
"3004","King Wrasse",2006,10,9,"Jurien","Jurien","Booka ",NA,NA,"Research","LINE",208,200,200,200,3.663013699,3
"3005","King Wrasse",2005,10,26,"Jurien","Jurien","boli",NA,NA,"Research","LINE",259,250,240,250,3.663013699,3
"3006","King Wrasse",2005,10,26,"Jurien","Jurien","boli",NA,NA,"Research","LINE",280,280,280,250,3.663013699,3
"3007","King Wrasse",2005,10,28,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",198,190,180,150,3.663013699,3
"3008","King Wrasse",2005,11,1,"Jurien","Jurien","JC10",-30.29761667,115.0290333,"Research","LINE",300,300,300,300,3.663013699,3
"3009","King Wrasse",2005,11,1,"Jurien","Jurien","JC10",-30.29761667,115.0290333,"Research","LINE",271,270,260,250,3.663013699,3
"3010","King Wrasse",2005,11,1,"Jurien","Jurien","boli",NA,NA,"Research","LINE",228,220,220,200,3.663013699,3
"3011","King Wrasse",2005,11,1,"Jurien","Jurien","boli",NA,NA,"Research","LINE",256,250,240,250,3.663013699,3
"3012","King Wrasse",2005,11,1,"Jurien","Jurien","boli",NA,NA,"Research","LINE",254,250,240,250,3.663013699,3
