"","Species","Year","Month","Day","Region","Location","Block","Lat","Lon","Sector","CaptureMeth","TL","TL10","TL20","TL50"
"2062","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",455,450,440,450
"2063","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",410,410,400,400
"2064","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",468,460,460,450
"2065","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",522,520,520,500
"2066","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",595,590,580,550
"2067","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",398,390,380,350
"2068","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",466,460,460,450
"2069","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",381,380,380,350
"2070","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",409,400,400,400
"2071","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",477,470,460,450
"2072","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",357,350,340,350
"2073","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",361,360,360,350
"2074","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",525,520,520,500
"2075","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",471,470,460,450
"2076","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",506,500,500,500
"2077","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",339,330,320,300
"2078","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",498,490,480,450
"2079","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",370,370,360,350
"2080","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",445,440,440,400
"2081","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",440,440,440,400
"2082","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",400,400,400,400
"2083","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",405,400,400,400
"2084","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",391,390,380,350
"2085","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",446,440,440,400
"2086","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",476,470,460,450
"2087","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",412,410,400,400
"2088","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",398,390,380,350
"2089","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",411,410,400,400
"2090","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",355,350,340,350
"2091","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",399,390,380,350
"2092","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",310,310,300,300
"2093","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",389,380,380,350
"2094","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",468,460,460,450
"2095","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",379,370,360,350
"2096","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",371,370,360,350
"2097","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",387,380,380,350
"2098","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",330,330,320,300
"2099","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",448,440,440,400
"2100","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",402,400,400,400
"2101","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",410,410,400,400
"2102","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",483,480,480,450
"2103","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",322,320,320,300
"2104","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",350,350,340,350
"2105","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",468,460,460,450
"2106","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",335,330,320,300
"2107","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",310,310,300,300
"2108","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",323,320,320,300
"2109","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",537,530,520,500
"2110","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",433,430,420,400
"2111","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",492,490,480,450
"2112","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",425,420,420,400
"2113","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",532,530,520,500
"2114","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",480,480,480,450
"2115","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",324,320,320,300
"2116","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",528,520,520,500
"2117","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",497,490,480,450
"2118","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",338,330,320,300
"2119","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",374,370,360,350
"2120","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",510,510,500,500
"2121","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",505,500,500,500
"2122","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",371,370,360,350
"2123","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",354,350,340,350
"2124","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",385,380,380,350
"2125","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",498,490,480,450
"2126","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",505,500,500,500
"2127","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",472,470,460,450
"2128","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",527,520,520,500
"2129","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",323,320,320,300
"2130","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",479,470,460,450
"2131","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",418,410,400,400
"2132","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",460,460,460,450
"2133","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",410,410,400,400
"2134","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",382,380,380,350
"2135","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",482,480,480,450
"2136","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",474,470,460,450
"2137","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",335,330,320,300
"2138","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",391,390,380,350
"2139","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",427,420,420,400
"2140","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",434,430,420,400
"2141","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",502,500,500,500
"2142","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",527,520,520,500
"2143","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",487,480,480,450
"2144","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",499,490,480,450
"2145","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",409,400,400,400
"2146","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",478,470,460,450
"2147","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",459,450,440,450
"2148","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",437,430,420,400
"2149","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",507,500,500,500
"2150","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",549,540,540,500
"2151","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",436,430,420,400
"2152","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",443,440,440,400
"2153","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",344,340,340,300
"2154","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",301,300,300,300
"2155","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",355,350,340,350
"2156","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",404,400,400,400
"2157","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",348,340,340,300
"2158","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",370,370,360,350
"2159","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",398,390,380,350
"2160","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",380,380,380,350
"2161","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",513,510,500,500
"2162","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",371,370,360,350
"2163","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",340,340,340,300
"2164","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",415,410,400,400
"2165","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",419,410,400,400
"2166","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",335,330,320,300
"2167","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",480,480,480,450
"2168","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",364,360,360,350
"2169","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",433,430,420,400
"2170","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",401,400,400,400
"2171","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",526,520,520,500
"2172","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",489,480,480,450
"2173","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",420,420,420,400
"2174","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",400,400,400,400
"2175","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",386,380,380,350
"2176","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",445,440,440,400
"2177","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",535,530,520,500
"2178","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",459,450,440,450
"2179","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",415,410,400,400
"2180","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",420,420,420,400
"2181","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",518,510,500,500
"2182","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",448,440,440,400
"2183","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",388,380,380,350
"2184","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",425,420,420,400
"2185","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",523,520,520,500
"2186","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",513,510,500,500
"2187","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",403,400,400,400
"2188","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",518,510,500,500
"2189","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",532,530,520,500
"2190","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",401,400,400,400
"2191","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",518,510,500,500
"2192","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",520,520,520,500
"2193","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",502,500,500,500
"2194","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",512,510,500,500
"2195","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",360,360,360,350
"2196","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",389,380,380,350
"2197","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",440,440,440,400
"2198","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",478,470,460,450
"2199","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",383,380,380,350
"2200","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",435,430,420,400
"2201","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",408,400,400,400
"2202","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",374,370,360,350
"2203","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",379,370,360,350
"2204","Redthroat Emperor",2011,6,1,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",411,410,400,400
"2205","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",428,420,420,400
"2206","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",440,440,440,400
"2207","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",478,470,460,450
"2208","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",498,490,480,450
"2209","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",527,520,520,500
"2210","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",406,400,400,400
"2211","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",421,420,420,400
"2212","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",451,450,440,450
"2213","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",444,440,440,400
"2214","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",433,430,420,400
"2215","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",368,360,360,350
"2216","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",408,400,400,400
"2217","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",405,400,400,400
"2218","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",531,530,520,500
"2219","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",487,480,480,450
"2220","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",442,440,440,400
"2221","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",450,450,440,450
"2222","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",435,430,420,400
"2223","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",406,400,400,400
"2224","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",419,410,400,400
"2225","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",431,430,420,400
"2226","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",429,420,420,400
"2227","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",418,410,400,400
"2228","Redthroat Emperor",2011,7,12,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",530,530,520,500
"2229","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",458,450,440,450
"2230","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",415,410,400,400
"2231","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",375,370,360,350
"2232","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",447,440,440,400
"2233","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",458,450,440,450
"2234","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",413,410,400,400
"2235","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",476,470,460,450
"2236","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",474,470,460,450
"2237","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",601,600,600,600
"2238","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",346,340,340,300
"2239","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",395,390,380,350
"2240","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",434,430,420,400
"2241","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",451,450,440,450
"2242","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",379,370,360,350
"2243","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",395,390,380,350
"2244","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",506,500,500,500
"2245","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",373,370,360,350
"2246","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",460,460,460,450
"2247","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",508,500,500,500
"2248","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",481,480,480,450
"2249","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",377,370,360,350
"2250","Redthroat Emperor",2011,7,25,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",452,450,440,450
"2251","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",399,390,380,350
"2252","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",414,410,400,400
"2253","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",420,420,420,400
"2254","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",407,400,400,400
"2255","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",375,370,360,350
"2256","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",479,470,460,450
"2257","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",393,390,380,350
"2258","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",383,380,380,350
"2259","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",361,360,360,350
"2260","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",467,460,460,450
"2261","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",457,450,440,450
"2262","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",370,370,360,350
"2263","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",438,430,420,400
"2264","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",370,370,360,350
"2265","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",374,370,360,350
"2266","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",420,420,420,400
"2267","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",387,380,380,350
"2268","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",399,390,380,350
"2269","Redthroat Emperor",2011,8,10,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",473,470,460,450
"2270","Redthroat Emperor",2011,8,29,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",476,470,460,450
"2271","Redthroat Emperor",2011,8,29,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",533,530,520,500
"2272","Redthroat Emperor",2011,8,29,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",446,440,440,400
"2273","Redthroat Emperor",2011,8,29,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",360,360,360,350
"2274","Redthroat Emperor",2011,8,29,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",373,370,360,350
"2275","Redthroat Emperor",2011,8,29,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",481,480,480,450
"2276","Redthroat Emperor",2011,8,29,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",593,590,580,550
